id,sent,expected,block,type,display,sent1,sent2,sent2delay,sliderdelay
,,,,,instruction,,,300,600
,,,,,practice,,,300,600
8_cake_managed_managed_sref,Michael managed to bake a cake and Adam managed to bake a cake as well. The cake was the best thing at the picnic.,0,block8,target,trial,Michael managed to bake a cake and Adam managed to bake a cake as well.,The cake was the best thing at the picnic.,4500,7200
13_bed_managed_managed_sref,Luke managed to buy a bed and Rachel managed to buy a bed as well. The bed was delivered the next day.,0,block13,target,trial,Luke managed to buy a bed and Rachel managed to buy a bed as well.,The bed was delivered the next day.,4500,6600
12_ticket_managed_failed_sref,Thomas managed to book a ticket but Patrick failed to book a ticket. The ticket was much cheaper than expected.,1,block12,target,trial,Thomas managed to book a ticket but Patrick failed to book a ticket.,The ticket was much cheaper than expected.,3900,6000
5_shirt_affirmative_negation_sref,Mary found a shirt at the store but Teresa didn't find a shirt at the store. The shirt looks amazing.,1,block5,target,trial,Mary found a shirt at the store but Teresa didn't find a shirt at the store.,The shirt looks amazing.,4800,6000
filler8,Katie's parents were able to support her emotionally but not financially. They gave her one thousand dollars every month to help cover her rent.,0,filler8,filler,trial,Katie's parents were able to support her emotionally but not financially.,They gave her one thousand dollars every month to help cover her rent.,3300,7200
2_car_managed_managed_sref,Lucy managed to rent a car and Ethan managed to rent a car as well. The car has a self-driving mode.,0,block2,target,trial,Lucy managed to rent a car and Ethan managed to rent a car as well.,The car has a self-driving mode.,4500,6300
15_bone_negation_affirmative_sref,David didn't discover a bone on his archeological expedition but Andy discovered a bone on his archeological expedition. The bone likely belonged to an extinct bird species.,1,block15,target,trial,David didn't discover a bone on his archeological expedition but Andy discovered a bone on his archeological expedition.,The bone likely belonged to an extinct bird species.,5400,8100
6_rat_negation_affirmative_pref,Carla didn't get a pet rat but Linda got a pet rat. The rats are very noisy at night.,0,block6,target,trial,Carla didn't get a pet rat but Linda got a pet rat.,The rats are very noisy at night.,3600,5700
4_book_managed_managed_pref,Susan managed to write a book and Ben managed to write a book as well. The books are real page-turners.,1,block4,target,trial,Susan managed to write a book and Ben managed to write a book as well.,The books are real page-turners.,4500,6000
10_hat_negation_negation_sref,Chris didn't knit a hat and George didn't knit a hat either. The hat was very colorful.,0,block10,target,trial,Chris didn't knit a hat and George didn't knit a hat either.,The hat was very colorful.,3600,5100
filler2,I know that Peter loves pizzas but I doubt that he likes them with pineapple. He hates that combination.,1,filler2,filler,trial,I know that Peter loves pizzas but I doubt that he likes them with pineapple.,He hates that combination.,4500,5700
filler6,Nick was so busy today that he was forced to skip lunch. He had a chicken sandwich and some fries for lunch.,0,filler6,filler,trial,Nick was so busy today that he was forced to skip lunch.,He had a chicken sandwich and some fries for lunch.,3600,6600
9_letter_negation_negation_sref,Carolyn didn't write a letter to her parents and Jennifer didn't write a letter to her parents either. The letter arrived three days after it was sent.,0,block9,target,trial,Carolyn didn't write a letter to her parents and Jennifer didn't write a letter to her parents either.,The letter arrived three days after it was sent.,5400,8100
filler5,It was unfortunate that Barbara did not get an offer from the job she wanted. She accepted the offer immediately.,0,filler5,filler,trial,It was unfortunate that Barbara did not get an offer from the job she wanted.,She accepted the offer immediately.,4500,6000
1_dog_negation_negation_sref,John doesn't own a dog and Mark doesn't own a dog either. The dog is very cute.,0,block1,target,trial,John doesn't own a dog and Mark doesn't own a dog either.,The dog is very cute.,3600,5100
filler7,Andy had to walk to school every day because no other means of transportation was available. The bus ride took him 15 minutes.,0,filler7,filler,trial,Andy had to walk to school every day because no other means of transporation was available.,The bus ride took him 15 minutes.,4800,6900
14_gin_failed_managed_pref,Dan failed to mix a gin tonic but Jessica managed to mix a gin tonic. The gin tonics were very strong.,0,block14,target,trial,Dan failed to mix a gin tonic but Jessica managed to mix a gin tonic.,The gin tonics were very strong.,4500,6300
filler4,Doug didn't make salad for dinner but he made pasta. He skillfully garnished the pasta with fresh basil and grated Parmesan.,1,filler4,filler,trial,Doug didn't make salad for dinner but he made pasta.,He skillfully garnished the pasta with fresh basil and grated Parmesan.,3000,6300
11_rabbit_managed_managed_pref,Sarah managed to catch a rabbit and Alice managed to catch a rabbit as well. The rabbits were delicious.,1,block11,target,trial,Sarah managed to catch a rabbit and Alice managed to catch a rabbit as well.,The rabbits were delicious.,4500,5700
16_house_negation_affirmative_pref,Lisa didn't build a house but Jordan built a house. The houses are the most beautiful buildings I have ever seen.,0,block16,target,trial,Lisa didn't build a house but Jordan built a house.,The houses are the most beautiful buildings I have ever seen.,3000,6300
filler1,Jane and Julie watched a movie last Friday night. It was about the first world war.,1,filler1,filler,trial,Jane and Julie watched a movie last Friday night.,It was about the first world war.,2700,4800
filler3,Mandy managed to pass the knowledge test for getting a driver's license but she failed the road test. She will need to take the road test again.,1,filler3,filler,trial,Mandy managed to pass the knowledge test for getting a driver's license but she failed the road test.,She will need to take the road test again.,5400,8100
3_bear_affirmative_negation_pref,Carol saw a bear at the zoo but Jack didn't see a bear at the zoo. The bears were taller than expected.,0,block3,target,trial,Carol saw a bear at the zoo but Jack didn't see a bear at the zoo.,The bears were taller than expected.,4800,6600
7_beer_managed_managed_pref,Sam managed to order a beer at the bar and Kate managed to order a beer at the bar as well. The beers were warm.,1,block7,target,trial,Sam managed to order a beer at the bar and Kate managed to order a beer at the bar as well.,The beers were warm.,6300,7500
