id,sent,expected,block,type,display,sent1,sent2,sent2delay,sliderdelay
,,,,,instruction,,,300,600
,,,,,practice,,,300,600
3_bear_know_doubt_sref,I know that Carol saw a bear at the zoo but I doubt that Jack saw a bear at the zoo. The bear was taller than expected.,1,block3,target,trial,I know that Carol saw a bear at the zoo but I doubt that Jack saw a bear at the zoo.,The bear was taller than expected.,6300,8100
filler3,Mandy managed to pass the knowledge test for getting a driver's license but she failed the road test. She will need to take the road test again.,1,filler3,filler,trial,Mandy managed to pass the knowledge test for getting a driver's license but she failed the road test.,She will need to take the road test again.,5400,8100
filler5,It was unfortunate that Barbara did not get an offer from the job she wanted. She accepted the offer immediately.,0,filler5,filler,trial,It was unfortunate that Barbara did not get an offer from the job she wanted.,She accepted the offer immediately.,4500,6000
12_ticket_managed_managed_pref,Thomas managed to book a ticket and Patrick managed to book a ticket as well. The tickets were much cheaper than expected.,1,block12,target,trial,Thomas managed to book a ticket and Patrick managed to book a ticket as well.,The tickets were much cheaper than expected.,4500,6600
filler7,Andy had to walk to school every day because no other means of transporation was available. The bus ride took him 15 minutes.,0,filler7,filler,trial,Andy had to walk to school every day because no other means of transporation was available.,The bus ride took him 15 minutes.,4800,6900
4_book_failed_failed_sref,Susan failed to write a book and Ben failed to write a book as well. The book is a real page-turner.,0,block4,target,trial,Susan failed to write a book and Ben failed to write a book as well.,The book is a real page-turner.,4500,6300
11_rabbit_failed_managed_sref,Sarah failed to catch a rabbit but Alice managed to catch a rabbit. The rabbit made a fantastic dinner.,1,block11,target,trial,Sarah failed to catch a rabbit but Alice managed to catch a rabbit.,The rabbit made a fantastic dinner.,3900,5700
15_bone_affirmative_negation_sref,David discovered a bone on his archeological expedition but Andy didn't discover a bone on his archeological expedition. The bone likely belonged to an extinct bird species.,1,block15,target,trial,David discovered a bone on his archeological expedition but Andy didn't discover a bone on his archeological expedition.,The bone likely belonged to an extinct bird species.,5400,8100
filler8,Katie's parents were able to support her emotionally but not financially. They gave her one thousand dollars every month to help cover her rent.,0,filler8,filler,trial,Katie's parents were able to support her emotionally but not financially.,They gave her one thousand dollars every month to help cover her rent.,3300,7200
filler6,Nick was so busy today that he was forced to skip lunch. He had a chicken sandwich and some fries for lunch.,0,filler6,filler,trial,Nick was so busy today that he was forced to skip lunch.,He had a chicken sandwich and some fries for lunch.,3600,6600
filler2,I know that Peter loves pizzas but I doubt that he likes them with pineapple. He hates that combination.,1,filler2,filler,trial,I know that Peter loves pizzas but I doubt that he likes them with pineapple.,He hates that combination.,4500,5700
14_gin_managed_failed_sref,Dan managed to mix a gin tonic but Jessica failed to mix a gin tonic. The gin tonic was very strong.,1,block14,target,trial,Dan managed to mix a gin tonic but Jessica failed to mix a gin tonic.,The gin tonic was very strong.,4500,6300
10_hat_affirmative_negation_pref,Chris knitted a hat but George didn't knit a hat. The hats were very colorful.,0,block10,target,trial,Chris knitted a hat but George didn't knit a hat.,The hats were very colorful.,3000,4500
6_rat_know_doubt_sref,I know that Carla got a pet rat but I doubt that Linda got a pet rat. The rat is very noisy at night.,1,block6,target,trial,I know that Carla got a pet rat but I doubt that Linda got a pet rat.,The rat is very noisy at night.,5100,7200
16_house_negation_affirmative_pref,Lisa didn't build a house but Jordan built a house. The houses are the most beautiful buildings I have ever seen.,0,block16,target,trial,Lisa didn't build a house but Jordan built a house.,The houses are the most beautiful buildings I have ever seen.,3000,6300
1_dog_know_know_pref,I know that John owns a dog and I know that Mark owns a dog as well. The dogs are very cute.,1,block1,target,trial,I know that John owns a dog and I know that Mark owns a dog as well.,The dogs are very cute.,5100,6600
13_bed_know_know_pref,I know that Luke bought a bed and I know that Rachel bought a bed as well. The beds were delivered the next day.,1,block13,target,trial,I know that Luke bought a bed and I know that Rachel bought a bed as well.,The beds were delivered the next day.,5100,7200
8_cake_negation_negation_sref,Michael didn't bake a cake and Adam didn't bake a cake either. The cake was the best thing at the picnic.,0,block8,target,trial,Michael didn't bake a cake and Adam didn't bake a cake either.,The cake was the best thing at the picnic.,3600,6300
filler4,Doug didn't make salad for dinner but he made pasta. He skillfully garnished the pasta with fresh basil and grated Parmesan.,1,filler4,filler,trial,Doug didn't make salad for dinner but he made pasta.,He skillfully garnished the pasta with fresh basil and grated Parmesan.,3000,6300
filler1,Jane and Julie watched a movie last Friday night. It was about the first world war.,1,filler1,filler,trial,Jane and Julie watched a movie last Friday night.,It was about the first world war.,2700,4800
9_letter_doubt_doubt_pref,I doubt that Carolyn wrote a letter to her parents and I doubt that Jennifer wrote a letter to her parents as well. The letters arrived three days after they were sent.,0,block9,target,trial,I doubt that Carolyn wrote a letter to her parents and I doubt that Jennifer wrote a letter to her parents as well.,The letters arrived three days after they were sent.,6900,9600
2_car_managed_failed_sref,Lucy managed to rent a car but Ethan failed to rent a car. The car has a self-driving mode.,1,block2,target,trial,Lucy managed to rent a car but Ethan failed to rent a car.,The car has a self-driving mode.,3900,5700
5_shirt_managed_managed_pref,Mary managed to find a shirt at the store and Teresa managed to find a shirt at the store as well. The shirts look amazing.,1,block5,target,trial,Mary managed to find a shirt at the store and Teresa managed to find a shirt at the store as well.,The shirts look amazing.,6300,7500
7_beer_negation_negation_sref,Sam didn't order a beer at the bar and Kate didn't order a beer at the bar either. The beer was warm.,0,block7,target,trial,Sam didn't order a beer at the bar and Kate didn't order a beer at the bar either.,The beer was warm.,5400,6600
