id,sent,expected,block,type,display,sent1,sent2,sent2delay,sliderdelay
,,,,,instruction,,,300,600
,,,,,practice,,,300,600
5_shirt_negation_affirmative_pref,Mary didn't find a shirt at the store but Teresa found a shirt at the store. The shirts look amazing.,0,block5,target,trial,Mary didn't find a shirt at the store but Teresa found a shirt at the store.,The shirts look amazing.,4800,6000
filler8,Katie's parents were able to support her emotionally but not financially. They gave her one thousand dollars every month to help cover her rent.,0,filler8,filler,trial,Katie's parents were able to support her emotionally but not financially.,They gave her one thousand dollars every month to help cover her rent.,3300,7200
filler4,Doug didn't make salad for dinner but he made pasta. He skillfully garnished the pasta with fresh basil and grated Parmesan.,1,filler4,filler,trial,Doug didn't make salad for dinner but he made pasta.,He skillfully garnished the pasta with fresh basil and grated Parmesan.,3000,6300
1_dog_negation_negation_sref,John doesn't own a dog and Mark doesn't own a dog either. The dog is very cute.,0,block1,target,trial,John doesn't own a dog and Mark doesn't own a dog either.,The dog is very cute.,3600,5100
10_hat_know_know_sref,I know that Chris knitted a hat and I know that George knitted a hat as well. The hat was very colorful.,0,block10,target,trial,I know that Chris knitted a hat and I know that George knitted a hat as well.,The hat was very colorful.,5100,6600
7_beer_know_doubt_pref,I know that Sam ordered a beer at the bar but I doubt that Kate ordered a beer at the bar. The beers were warm.,0,block7,target,trial,I know that Sam ordered a beer at the bar but I doubt that Kate ordered a beer at the bar.,The beers were warm.,6300,7500
8_cake_managed_failed_pref,Michael managed to bake a cake but Adam failed to bake a cake. The cakes were the best thing at the picnic.,0,block8,target,trial,Michael managed to bake a cake but Adam failed to bake a cake.,The cakes were the best thing at the picnic.,3900,6600
3_bear_doubt_know_pref,I doubt that Carol saw a bear at the zoo but I know that Jack saw a bear at the zoo. The bears were taller than expected.,0,block3,target,trial,I doubt that Carol saw a bear at the zoo but I know that Jack saw a bear at the zoo.,The bears were taller than expected.,6300,8100
filler3,Mandy managed to pass the knowledge test for getting a driver's license but she failed the road test. She will need to take the road test again.,1,filler3,filler,trial,Mandy managed to pass the knowledge test for getting a driver's license but she failed the road test.,She will need to take the road test again.,5400,8100
filler2,I know that Peter loves pizzas but I doubt that he likes them with pineapple. He hates that combination.,1,filler2,filler,trial,I know that Peter loves pizzas but I doubt that he likes them with pineapple.,He hates that combination.,4500,5700
16_house_know_doubt_pref,I know that Lisa built a house but I doubt that Jordan built a house. The houses are the most beautiful buildings I have ever seen.,0,block16,target,trial,I know that Lisa built a house but I doubt that Jordan built a house.,The houses are the most beautiful buildings I have ever seen.,4500,7800
filler7,Andy had to walk to school every day because no other means of transporation was available. The bus ride took him 15 minutes.,0,filler7,filler,trial,Andy had to walk to school every day because no other means of transporation was available.,The bus ride took him 15 minutes.,4800,6900
6_rat_negation_negation_pref,Carla didn't get a pet rat and Linda didn't get a pet rat either. The rats are very noisy at night.,0,block6,target,trial,Carla didn't get a pet rat and Linda didn't get a pet rat either.,The rats are very noisy at night.,4200,6300
13_bed_affirmative_affirmative_sref,Luke bought a bed and Rachel bought a bed too. The bed was delivered the next day.,0,block13,target,trial,Luke bought a bed and Rachel bought a bed too.,The bed was delivered the next day.,3000,5100
14_gin_affirmative_affirmative_pref,Dan drank a gin tonic and Jessica drank a gin tonic too. The gin tonics were very strong.,1,block14,target,trial,Dan drank a gin tonic and Jessica drank a gin tonic too.,The gin tonics were very strong.,3600,5400
9_letter_managed_failed_sref,Carolyn managed to write a letter to her parents but Jennifer failed to write a letter to her parents. The letter arrived three days after it was sent.,1,block9,target,trial,Carolyn managed to write a letter to her parents but Jennifer failed to write a letter to her parents.,The letter arrived three days after it was sent.,5700,8400
12_ticket_negation_negation_pref,Thomas didn't book a ticket in advance and Patrick didn't book a ticket in advance either. The tickets were much cheaper than expected.,0,block12,target,trial,Thomas didn't book a ticket in advance and Patrick didn't book a ticket in advance either.,The tickets were much cheaper than expected.,4800,6900
filler1,Jane and Julie watched a movie last Friday night. It was about the first world war.,1,filler1,filler,trial,Jane and Julie watched a movie last Friday night.,It was about the first world war.,2700,4800
15_bone_doubt_know_pref,I doubt that David discovered a bone on his archeological expedition but I know that Andy discovered a bone on his archeological expedition. The bones likely belonged to an extinct bird species.,0,block15,target,trial,I doubt that David discovered a bone on his archeological expedition but I know that Andy discovered a bone on his archeological expedition.,The bones likely belonged to an extinct bird species.,6900,9600
filler5,It was unfortunate that Barbara did not get an offer from the job she wanted. She accepted the offer immediately.,0,filler5,filler,trial,It was unfortunate that Barbara did not get an offer from the job she wanted.,She accepted the offer immediately.,4500,6000
11_rabbit_affirmative_negation_pref,Sarah caught a rabbit but Alice didn't catch a rabbit. The rabbits made a fantastic dinner.,0,block11,target,trial,Sarah caught a rabbit but Alice didn't catch a rabbit.,The rabbits made a fantastic dinner.,3000,4800
filler6,Nick was so busy today that he was forced to skip lunch. He had a chicken sandwich and some fries for lunch.,0,filler6,filler,trial,Nick was so busy today that he was forced to skip lunch.,He had a chicken sandwich and some fries for lunch.,3600,6600
2_car_know_know_sref,I know that Lucy has a car and I know that Ethan has a car as well. The car has a self-driving mode.,0,block2,target,trial,I know that Lucy has a car and I know that Ethan has a car as well.,The car has a self-driving mode.,5100,6900
4_book_doubt_doubt_pref,I doubt that Susan published a book and I doubt that Ben published a book as well. The books are real page-turners.,0,block4,target,trial,I doubt that Susan published a book and I doubt that Ben published a book as well.,The books are real page-turners.,5100,6600
