id,sent,expected,block,type,display,sent1,sent2,sent2delay,sliderdelay
,,,,,instruction,,,300,600
,,,,,practice,,,300,600
filler4,Doug didn't make salad for dinner but he made pasta. He skillfully garnished the pasta with fresh basil and grated Parmesan.,1,filler4,filler,trial,Doug didn't make salad for dinner but he made pasta.,He skillfully garnished the pasta with fresh basil and grated Parmesan.,3000,6300
11_rabbit_negation_negation_sref,Sarah didn't catch a rabbit and Alice didn't catch a rabbit either. The rabbit made a fantastic dinner.,0,block11,target,trial,Sarah didn't catch a rabbit and Alice didn't catch a rabbit either.,The rabbit made a fantastic dinner.,3600,5400
10_hat_doubt_doubt_sref,I doubt that Chris knitted a hat and I doubt that George knitted a hat as well. The hat was very colorful.,0,block10,target,trial,I doubt that Chris knitted a hat and I doubt that George knitted a hat as well.,The hat was very colorful.,5100,6600
1_dog_affirmative_negation_pref,John owns a dog but Mark doesn't own a dog. The dogs are very cute.,0,block1,target,trial,John owns a dog but Mark doesn't own a dog.,The dogs are very cute.,3000,4500
6_rat_failed_failed_pref,Carla failed to get a pet rat and Linda failed to get a pet rat as well. The rats are very noisy at night.,0,block6,target,trial,Carla failed to get a pet rat and Linda failed to get a pet rat as well.,The rats are very noisy at night.,5100,7200
12_ticket_know_doubt_sref,I know that Thomas booked a ticket in advance but I doubt that Patrick booked a ticket in advance. The ticket was much cheaper than expected.,1,block12,target,trial,I know that Thomas booked a ticket in advance but I doubt that Patrick booked a ticket in advance.,The ticket was much cheaper than expected.,5700,7800
3_bear_failed_failed_sref,Carol failed to see a bear at the zoo and Jack failed to see a bear at the zoo as well. The bear was taller than expected.,0,block3,target,trial,Carol failed to see a bear at the zoo and Jack failed to see a bear at the zoo as well.,The bear was taller than expected.,6300,8100
4_book_negation_negation_sref,Susan didn't publish a book and Ben didn't publish a book either. The book is a real page-turner.,0,block4,target,trial,Susan didn't publish a book and Ben didn't publish a book either.,The book is a real page-turner.,3600,5400
16_house_managed_managed_pref,Lisa managed to build a house and Jordan managed to build a house as well. The houses are the most beautiful buildings I have ever seen.,1,block16,target,trial,Lisa managed to build a house and Jordan managed to build a house as well.,The houses are the most beautiful buildings I have ever seen.,4500,7800
filler5,It was unfortunate that Barbara did not get an offer from the job she wanted. She accepted the offer immediately.,0,filler5,filler,trial,It was unfortunate that Barbara did not get an offer from the job she wanted.,She accepted the offer immediately.,4500,6000
9_letter_negation_affirmative_pref,Carolyn didn't write a letter to her parents but Jennifer wrote a letter to her parents. The letters arrived three days after they were sent.,0,block9,target,trial,Carolyn didn't write a letter to her parents but Jennifer wrote a letter to her parents.,The letters arrived three days after they were sent.,4800,7500
filler1,Jane and Julie watched a movie last Friday night. It was about the first world war.,1,filler1,filler,trial,Jane and Julie watched a movie last Friday night.,It was about the first world war.,2700,4800
14_gin_failed_failed_pref,Dan failed to mix a gin tonic and Jessica failed to mix a gin tonic as well. The gin tonics were very strong.,0,block14,target,trial,Dan failed to mix a gin tonic and Jessica failed to mix a gin tonic as well.,The gin tonics were very strong.,5100,6900
13_bed_negation_affirmative_pref,Luke didn't buy a bed but Rachel bought a bed. The beds were delivered the next day.,0,block13,target,trial,Luke didn't buy a bed but Rachel bought a bed.,The beds were delivered the next day.,3000,5100
filler6,Nick was so busy today that he was forced to skip lunch. He had a chicken sandwich and some fries for lunch.,0,filler6,filler,trial,Nick was so busy today that he was forced to skip lunch.,He had a chicken sandwich and some fries for lunch.,3600,6600
filler7,Andy had to walk to school every day because no other means of transporation was available. The bus ride took him 15 minutes.,0,filler7,filler,trial,Andy had to walk to school every day because no other means of transporation was available.,The bus ride took him 15 minutes.,4800,6900
5_shirt_affirmative_negation_sref,Mary found a shirt at the store but Teresa didn't find a shirt at the store. The shirt looks amazing.,1,block5,target,trial,Mary found a shirt at the store but Teresa didn't find a shirt at the store.,The shirt looks amazing.,4800,6000
15_bone_know_know_sref,I know that David discovered a bone on his archeological expedition and I know that Andy discovered a bone on his archeological expedition as well. The bone likely belonged to an extinct bird species.,0,block15,target,trial,I know that David discovered a bone on his archeological expedition and I know that Andy discovered a bone on his archeological expedition as well.,The bone likely belonged to an extinct bird species.,7500,10200
7_beer_doubt_know_sref,I doubt that Sam ordered a beer at the bar but I know that Kate ordered a beer at the bar. The beer was warm.,1,block7,target,trial,I doubt that Sam ordered a beer at the bar but I know that Kate ordered a beer at the bar.,The beer was warm.,6300,7500
filler2,I know that Peter loves pizzas but I doubt that he likes them with pineapple. He hates that combination.,1,filler2,filler,trial,I know that Peter loves pizzas but I doubt that he likes them with pineapple.,He hates that combination.,4500,5700
filler3,Mandy managed to pass the knowledge test for getting a driver's license but she failed the road test. She will need to take the road test again.,1,filler3,filler,trial,Mandy managed to pass the knowledge test for getting a driver's license but she failed the road test.,She will need to take the road test again.,5400,8100
2_car_failed_managed_pref,Lucy failed to rent a car but Ethan managed to rent a car. The cars have a self-driving mode.,0,block2,target,trial,Lucy failed to rent a car but Ethan managed to rent a car.,The cars have a self-driving mode.,3900,5700
8_cake_know_doubt_pref,I know that Michael baked a cake but I doubt that Adam baked a cake. The cakes were the best thing at the picnic.,0,block8,target,trial,I know that Michael baked a cake but I doubt that Adam baked a cake.,The cakes were the best thing at the picnic.,4500,7200
filler8,Katie's parents were able to support her emotionally but not financially. They gave her one thousand dollars every month to help cover her rent.,0,filler8,filler,trial,Katie's parents were able to support her emotionally but not financially.,They gave her one thousand dollars every month to help cover her rent.,3300,7200
